id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
83048,Male,,Bachelor,6.6,1,4,0.0,More than 1,B,Gold,98832
37534,Male,Urban,High School,13.14,1,4,3963.0,More than 1,A,Platinum,246168
43496,Female,Urban,Others,4.23,1,7,17102.0,More than 1,B,Platinum,56712
79244,Female,Urban,High School,82.58,0,7,6207.0,1,A,Platinum,32100
50142,Female,Rural,Bachelor,16.47,0,4,0.0,1,B,Platinum,49272
65361,Male,Urban,Bachelor,4.38,0,6,9762.0,More than 1,B,Silver,64668
30849,Male,Urban,Bachelor,4.16,0,6,0.0,More than 1,B,Gold,65796
32119,Male,Urban,High School,3.32,1,4,8593.0,More than 1,C,Gold,213696
72413,Female,Urban,Bachelor,2.31,1,2,3742.0,More than 1,B,Silver,179040
83889,Male,Urban,Bachelor,4.23,0,7,5264.0,More than 1,A,Platinum,117708
76009,Female,Rural,Bachelor,5.03,0,4,0.0,More than 1,C,Platinum,99312
74312,Male,Rural,High School,9.66,1,8,,1,B,Platinum,65292
41629,Female,Urban,Bachelor,6.86,1,6,3397.0,More than 1,A,Platinum,376308
37029,Male,Rural,High School,5.36,1,4,0.0,1,A,Platinum,62004
38967,Female,Rural,High School,16.43,0,8,0.0,More than 1,B,Platinum,67824
60377,Male,Rural,Others,42.14,1,1,2028.0,More than 1,A,Platinum,70140
19441,Male,,High School,5.51,1,7,4708.0,More than 1,A,Gold,65688
38737,Female,,High School,6.44,1,5,2971.0,1,B,Silver,100764
57317,Female,Urban,High School,6.16,1,0,4002.0,More than 1,A,Gold,63876
78521,Female,Urban,High School,8.27,1,7,2695.0,More than 1,B,Platinum,57948
32553,Female,Urban,High School,63.25,0,7,5325.0,1,A,Silver,31680
73786,Male,Rural,Bachelor,8.75,0,6,0.0,More than 1,B,Platinum,65532
47936,Male,Urban,High School,5.0,1,2,5430.0,More than 1,A,Platinum,63204
15989,Male,Urban,Bachelor,0.94,1,6,6076.0,More than 1,A,Platinum,102924
68293,Female,Urban,Bachelor,9.48,1,4,2567.0,1,B,Silver,67116
15907,Female,Rural,High School,9.74,1,4,5142.0,More than 1,B,Platinum,71196
26271,Female,Urban,High School,69.75,1,2,4647.0,More than 1,C,Platinum,163296
62413,Male,Urban,Bachelor,9.32,1,8,3254.0,1,,Platinum,54276
22375,Female,Rural,Bachelor,7.07,0,1,4406.0,1,B,Silver,31596
66900,Male,Urban,Bachelor,4.97,0,5,5813.0,1,A,Platinum,185112
5673,Female,Urban,Bachelor,8.97,1,6,5512.0,More than 1,C,Platinum,203904
62124,Male,Urban,Bachelor,4.8,0,6,4325.0,More than 1,B,Silver,65556
56997,Male,Urban,Bachelor,8.44,0,1,5318.0,1,A,Gold,58008
37229,Male,Rural,Bachelor,3.0,0,8,2186.0,1,B,Silver,54456
31898,Male,,Bachelor,4.46,1,5,7120.0,More than 1,C,Silver,201456
12607,Female,Rural,High School,3.48,1,3,2415.0,More than 1,A,Gold,260892
50289,Male,Urban,Bachelor,5.57,1,5,5530.0,More than 1,A,Platinum,69300
78504,Female,Urban,High School,2.28,1,7,4008.0,More than 1,A,Platinum,60828
46811,Male,Urban,Bachelor,5.72,0,8,15979.0,More than 1,C,Gold,201840
17236,Female,Urban,High School,8.68,1,6,,More than 1,A,Platinum,64464
29592,Female,Urban,Bachelor,3.78,0,6,5406.0,More than 1,B,Platinum,157272
12685,Male,Urban,Bachelor,7.58,0,3,6559.0,1,A,Silver,40668
33556,Male,Urban,Bachelor,44.13,1,4,3948.0,More than 1,A,Platinum,102324
9341,Male,Rural,High School,9.75,1,6,0.0,More than 1,B,Silver,64428
42726,Female,Urban,High School,8.57,1,6,8220.0,More than 1,A,Platinum,71100
59482,Female,Rural,Bachelor,5.88,1,4,0.0,1,B,Silver,51576
47324,Male,,High School,6.51,1,5,0.0,More than 1,A,Platinum,65088
28672,Male,Urban,Bachelor,5.11,1,6,4694.0,1,A,Platinum,32460
13236,Female,,Bachelor,7.19,0,6,,More than 1,A,Platinum,169416
87915,Female,Urban,High School,3.33,0,2,10364.0,More than 1,A,Platinum,115356
70276,Female,Urban,Bachelor,70.71,1,4,10638.0,1,A,Gold,100608
5113,Male,Urban,Bachelor,2.84,0,8,8830.0,More than 1,B,Gold,198300
27113,Male,Urban,High School,4.15,1,6,6292.0,More than 1,A,Platinum,63144
49816,Male,Rural,High School,8.64,1,0,0.0,1,C,Gold,41580
44087,Male,Urban,High School,6.37,1,1,7630.0,More than 1,A,Platinum,230328
59637,Male,Urban,High School,8.85,0,4,6699.0,More than 1,A,Platinum,67296
81702,Female,Urban,High School,8.22,0,5,7473.0,1,A,Gold,40728
88302,Male,,Bachelor,2.99,0,7,5191.0,More than 1,B,Silver,408228
79657,Male,Urban,High School,9.07,0,3,0.0,More than 1,A,Gold,66660
39048,Female,Urban,High School,6.05,1,6,6324.0,More than 1,A,Platinum,117744
49995,Male,Urban,Bachelor,,0,6,0.0,More than 1,A,Gold,479664
38712,Male,Urban,High School,71.12,1,7,2132.0,More than 1,A,Platinum,248112
37013,Female,Urban,Bachelor,,0,4,4451.0,More than 1,B,Gold,69348
66956,Female,Rural,High School,4.93,0,7,0.0,1,B,Platinum,30132
1742,Female,Rural,High School,7.9,0,1,2158.0,1,B,Platinum,32832
72057,Male,Urban,High School,6.13,1,7,4233.0,More than 1,C,Platinum,51972
30166,Male,Urban,High School,6.12,1,5,3713.0,1,C,Platinum,63372
44928,Male,Urban,High School,,1,2,5251.0,More than 1,,Gold,64752
64864,Female,Rural,Bachelor,6.23,1,6,7529.0,More than 1,B,Silver,198168
2438,Female,Rural,High School,5.08,1,8,0.0,More than 1,B,Platinum,72252
61240,Female,Urban,Bachelor,7.48,0,6,9404.0,More than 1,A,Platinum,91704
11282,Female,Rural,High School,9.38,0,4,13587.0,More than 1,A,Gold,90384
67992,Female,Urban,Bachelor,28.74,1,7,3477.0,1,A,Silver,189804
83270,Female,Rural,High School,9.81,0,8,2206.0,More than 1,A,Silver,70212
64725,Male,Urban,Bachelor,90.32,1,8,3819.0,More than 1,A,Gold,59220
28477,Male,Urban,Bachelor,6.46,0,5,2857.0,1,,Platinum,32436
31666,Female,Rural,Bachelor,5.08,0,5,0.0,More than 1,A,Platinum,66444
42745,Male,Urban,High School,8.13,1,5,5277.0,More than 1,A,Platinum,60156
38835,Male,Rural,High School,,1,4,,1,B,Platinum,29988
47617,Male,Urban,High School,,1,3,3843.0,More than 1,A,Platinum,105084
41332,Male,Urban,Bachelor,6.11,1,2,0.0,1,A,Platinum,35532
53339,Female,Urban,High School,5.7,1,3,4425.0,1,A,Platinum,32640
1233,Male,Urban,High School,7.33,0,6,4746.0,1,A,Platinum,29400
37406,Male,Urban,Bachelor,9.26,1,3,5440.0,More than 1,A,Platinum,189144
87132,Male,Urban,Bachelor,8.96,0,7,6441.0,More than 1,A,Platinum,104592
76606,Female,Rural,High School,7.34,0,3,2698.0,More than 1,A,Gold,103548
59588,Female,Urban,High School,2.59,1,4,,More than 1,,Platinum,68748
39971,Male,,High School,9.72,1,6,6469.0,1,A,Platinum,65220
20565,Male,Rural,High School,6.52,1,5,0.0,1,A,Gold,44292
22607,Male,Rural,Bachelor,18.85,1,6,2953.0,More than 1,C,Gold,68940
17486,Male,Urban,High School,8.53,1,7,2136.0,More than 1,B,Silver,31284
86311,Male,Urban,High School,6.67,1,6,5754.0,More than 1,A,Silver,112092
30340,Female,Urban,High School,6.44,0,2,3752.0,More than 1,A,Gold,62340
15578,Male,Urban,Bachelor,5.28,0,5,,More than 1,A,Platinum,345396
39423,Male,Urban,High School,9.01,0,5,3901.0,1,A,Platinum,62568
48284,Male,Rural,High School,32.38,1,6,0.0,1,A,Platinum,69696
63476,Male,Rural,Bachelor,89.49,1,5,0.0,More than 1,A,Platinum,375564
18328,Male,Rural,High School,8.2,0,6,0.0,More than 1,A,Platinum,61668
24056,Female,Rural,High School,6.7,0,6,0.0,1,B,Silver,36576
57768,Male,Urban,Bachelor,3.43,1,2,12251.0,1,B,Gold,67752
22752,Male,Rural,Bachelor,5.6,0,1,0.0,1,B,Platinum,33084
78959,Female,,Bachelor,4.75,1,7,8668.0,More than 1,A,Silver,130416
37308,Male,Urban,High School,9.15,1,6,0.0,1,,Platinum,33612
48519,Female,Urban,High School,9.88,0,1,2436.0,More than 1,,Gold,69924
14250,Female,Urban,Bachelor,7.03,1,3,,More than 1,A,Platinum,32040
80064,Male,Urban,High School,3.43,0,8,9590.0,More than 1,B,Silver,184260
71451,Female,Urban,High School,9.38,1,2,3979.0,1,A,Gold,31704
57967,Male,Urban,High School,2.99,0,3,6749.0,1,C,Platinum,290712
78126,Female,Urban,Bachelor,6.12,1,3,3972.0,1,B,Gold,71784
34545,Female,Rural,Bachelor,5.64,1,4,3198.0,More than 1,A,Silver,61152
66171,Male,Urban,Bachelor,7.14,0,4,6199.0,1,A,Silver,58224
74514,Male,Rural,Bachelor,2.11,1,2,0.0,More than 1,B,Gold,64152
14833,Male,Rural,Bachelor,5.54,0,6,0.0,1,B,Platinum,35676
20985,Male,Rural,Others,17.55,1,4,0.0,1,A,Platinum,51216
55423,Female,Urban,High School,3.24,0,4,5272.0,More than 1,A,Gold,64596
79100,Female,Urban,High School,3.77,1,7,6077.0,1,,Platinum,30912
33262,Male,Urban,High School,,0,7,7812.0,More than 1,A,Silver,73464
70705,Male,Urban,High School,6.21,1,6,4725.0,More than 1,A,Gold,56172
35881,Male,Urban,Bachelor,0.66,1,7,3706.0,More than 1,A,Platinum,55152
20738,Male,Urban,High School,6.31,1,6,4406.0,More than 1,A,Gold,65124
33061,Male,Rural,High School,7.6,1,1,0.0,1,A,Platinum,38328
42042,Male,Rural,Bachelor,5.06,1,2,0.0,1,A,Platinum,66264
36493,Female,Rural,High School,8.37,0,6,0.0,1,A,Platinum,34656
35748,Female,Rural,Bachelor,9.44,0,6,0.0,More than 1,B,Platinum,57708
84387,Male,,Bachelor,52.56,1,0,0.0,More than 1,,Silver,85260
70179,Male,,High School,8.81,0,3,11397.0,More than 1,A,Platinum,100260
54178,Male,Rural,Others,7.96,0,4,3583.0,1,C,Gold,43200
71463,Male,Urban,High School,7.93,1,3,10671.0,More than 1,A,Silver,65256
43773,Female,Urban,High School,5.9,0,5,5937.0,More than 1,A,Platinum,65820
54692,Male,Urban,Bachelor,2.55,0,7,10330.0,More than 1,B,Silver,73464
52017,Male,Rural,High School,9.68,1,7,,More than 1,A,Silver,112320
16213,Female,Urban,High School,,0,7,0.0,More than 1,B,Platinum,165528
3979,Male,Urban,Bachelor,2.17,1,5,4125.0,1,B,Silver,65208
6490,Male,Urban,Bachelor,5.69,1,1,3641.0,1,A,Silver,53964
57255,Female,Rural,High School,,1,2,4273.0,More than 1,C,Platinum,290916
42720,Male,Urban,High School,9.32,1,4,5941.0,More than 1,A,Platinum,419460
45959,Female,Urban,Bachelor,10.57,0,3,11874.0,More than 1,A,Silver,105396
76412,Female,,Bachelor,7.24,1,7,12280.0,More than 1,C,Platinum,61356
42050,Male,Rural,High School,7.13,1,3,2902.0,More than 1,A,Gold,112356
30367,Male,Rural,High School,,0,6,5723.0,1,A,Gold,32928
4352,Male,Urban,Bachelor,2.2,1,4,5763.0,More than 1,B,Gold,72204
41438,Male,Urban,Bachelor,30.5,1,6,3158.0,More than 1,B,Gold,65064
79465,Male,Urban,High School,8.89,1,5,3509.0,1,,Platinum,29952
75371,Male,Urban,High School,3.92,0,5,3868.0,More than 1,A,Platinum,438816
59198,Female,Urban,Bachelor,,1,2,0.0,More than 1,C,Platinum,71400
61514,Female,Urban,Bachelor,8.92,0,2,3672.0,More than 1,B,Silver,62820
37079,Female,Urban,Bachelor,5.79,0,5,8897.0,More than 1,A,Platinum,276876
3678,Female,Urban,High School,4.04,0,6,3972.0,More than 1,A,Platinum,220908
17520,Female,Rural,Bachelor,4.84,0,7,0.0,More than 1,B,Silver,67104
73981,Female,Urban,High School,9.9,0,8,0.0,More than 1,A,Gold,177900
8430,Male,Urban,Bachelor,3.08,0,8,3970.0,More than 1,,Platinum,67464
82420,Male,Urban,High School,4.24,1,5,8723.0,More than 1,A,Silver,60300
5748,Female,Urban,Bachelor,5.74,1,5,3877.0,More than 1,A,Platinum,64332
61083,Female,,Bachelor,8.45,0,2,0.0,More than 1,A,Gold,106404
80406,Male,Urban,High School,8.0,0,7,7728.0,More than 1,A,Platinum,62448
51250,Male,Urban,Bachelor,4.95,0,7,3100.0,More than 1,B,Gold,91740
57893,Male,Urban,Bachelor,4.31,0,8,4079.0,1,A,Platinum,29148
77760,Male,Urban,High School,3.16,0,1,17723.0,More than 1,A,Gold,33300
62239,Female,Rural,High School,6.79,1,1,0.0,More than 1,A,Silver,98880
28197,Male,Rural,High School,19.34,1,5,0.0,More than 1,A,Platinum,60084
10368,Male,Rural,High School,5.56,0,0,0.0,1,B,Platinum,135444
56065,Male,Urban,High School,3.63,1,8,3649.0,More than 1,B,Gold,84660
1512,Male,Urban,Bachelor,3.86,1,6,4414.0,More than 1,A,Platinum,166224
5094,Male,Urban,High School,6.32,1,4,6156.0,1,C,Platinum,29292
9399,Male,Urban,High School,3.71,0,4,5712.0,More than 1,,Platinum,253248
29650,Male,Rural,Bachelor,7.01,0,6,4437.0,1,B,Silver,46284
41839,Female,Urban,Others,8.28,1,1,5928.0,1,A,Silver,34476
56906,Male,Rural,High School,,0,8,4068.0,1,A,Platinum,67524
32103,Male,Urban,Bachelor,6.11,1,1,3833.0,1,A,Gold,67800
52094,Female,Rural,High School,4.31,1,0,0.0,More than 1,B,Silver,29136
51152,Male,Urban,Bachelor,7.1,1,8,6268.0,More than 1,B,Platinum,122304
41657,Male,,High School,3.83,1,4,3049.0,More than 1,B,Platinum,70080
13329,Female,Rural,High School,4.09,1,4,4965.0,1,A,Platinum,30936
43255,Male,Urban,High School,7.22,0,4,7860.0,More than 1,A,Platinum,55548
54082,Male,Urban,Others,7.37,1,2,0.0,More than 1,C,Silver,99492
45852,Male,Urban,High School,1.18,1,7,5904.0,More than 1,A,Silver,329328
37052,Male,Rural,High School,3.3,1,6,2647.0,More than 1,C,Gold,52752
19121,Male,Rural,Bachelor,5.45,1,4,,More than 1,A,Platinum,33108
67000,Female,Rural,Others,5.09,0,7,0.0,1,A,Gold,30360
5676,Female,Rural,High School,51.29,1,8,0.0,1,B,Platinum,45996
45247,Male,Rural,Bachelor,76.71,1,8,0.0,1,B,Silver,30948
3569,Male,Rural,High School,4.15,0,4,3634.0,More than 1,A,Platinum,168648
17629,Male,Urban,High School,73.11,1,5,3039.0,More than 1,A,Platinum,65748
30339,Male,Rural,Bachelor,2.59,1,6,7376.0,More than 1,B,Platinum,62472
48346,Female,Rural,High School,7.06,1,5,0.0,1,A,Platinum,97800
56458,Female,Urban,Bachelor,9.92,1,3,0.0,More than 1,A,Platinum,151956
12538,Male,Urban,High School,8.44,1,6,0.0,More than 1,A,Platinum,63600
11953,Female,,High School,9.54,0,4,3777.0,More than 1,B,Platinum,79908
84958,Female,Urban,High School,20.16,1,3,0.0,1,A,Platinum,36528
53773,Male,Urban,Bachelor,6.47,0,3,3069.0,More than 1,A,Gold,48624
19042,Male,,Bachelor,3.41,0,7,0.0,More than 1,B,Silver,96588
19798,Male,Urban,High School,3.66,1,6,9179.0,More than 1,B,Gold,407448
55360,Female,Urban,Bachelor,9.94,0,0,5588.0,1,A,Silver,71760
51093,Female,Rural,High School,,0,1,,More than 1,A,Silver,72384
9954,Male,Rural,High School,9.25,1,5,3660.0,More than 1,C,Silver,65376
10992,Female,,High School,,1,3,,1,B,Platinum,46080
57786,Female,Urban,High School,3.9,1,2,4752.0,More than 1,A,Platinum,87228
69949,Male,Urban,High School,,1,6,3621.0,1,A,Platinum,32280
62282,Female,Urban,Bachelor,3.01,0,7,4759.0,More than 1,A,Gold,366888
38626,Female,,High School,6.86,0,7,4172.0,More than 1,A,Platinum,72156
41392,Male,Urban,Others,6.09,1,6,0.0,More than 1,,Platinum,384840
32384,Female,Urban,Bachelor,7.25,1,7,0.0,More than 1,B,Platinum,64740
77042,Male,Rural,Bachelor,9.79,1,2,0.0,1,A,Silver,34812
29876,Male,Rural,High School,5.11,0,7,0.0,1,,Platinum,32652
22039,Male,Rural,High School,67.54,1,7,6434.0,More than 1,B,Gold,56400
12222,Female,Rural,Bachelor,6.15,0,8,3798.0,More than 1,A,Platinum,73188
25240,Female,Rural,High School,20.13,1,2,0.0,More than 1,C,Gold,259800
1066,Male,Rural,Bachelor,46.08,1,3,0.0,More than 1,B,Silver,118788
46310,Male,,High School,,1,5,0.0,1,A,Platinum,33792
8300,Female,Urban,High School,9.64,1,4,4252.0,More than 1,A,Platinum,33660
84785,Male,Urban,High School,9.44,0,7,2292.0,More than 1,B,Platinum,69888
6769,Female,Rural,High School,8.2,0,5,0.0,More than 1,B,Silver,60420
74936,Female,Urban,High School,2.43,0,2,6665.0,1,A,Gold,48252
83521,Male,Urban,High School,45.9,1,2,3915.0,More than 1,,Gold,55332
15613,Female,Urban,Bachelor,5.62,0,5,3980.0,1,A,Platinum,47076
22477,Male,Urban,Bachelor,9.31,1,4,3514.0,More than 1,B,Silver,64980
21815,Female,Rural,Bachelor,2.69,0,2,6223.0,More than 1,B,Silver,100680
31345,Female,Urban,High School,9.74,0,2,4904.0,More than 1,A,Gold,100536
48429,Female,Urban,Bachelor,8.64,1,4,5555.0,More than 1,B,Platinum,128844
50333,Female,Rural,High School,77.78,1,7,2595.0,1,B,Silver,34440
7999,Male,Rural,High School,8.68,1,5,0.0,1,B,Platinum,32400
39732,Male,Rural,Bachelor,9.83,1,7,,More than 1,A,Platinum,67680
21670,Female,Urban,High School,4.68,0,7,4110.0,1,A,Platinum,50148
11209,Female,Urban,High School,4.88,1,3,6295.0,More than 1,A,Platinum,141852
32726,Female,Rural,Bachelor,9.45,1,4,2418.0,1,,Silver,98028
32058,Female,Urban,High School,17.71,1,2,5618.0,More than 1,B,Gold,103596
34416,Male,Rural,Bachelor,8.38,0,1,2809.0,More than 1,B,Platinum,65940
50525,Male,,High School,2.71,1,0,11255.0,More than 1,A,Platinum,69756
66999,Female,Urban,High School,4.3,1,8,9862.0,More than 1,,Platinum,179436
48277,Male,Rural,Bachelor,5.15,1,3,5910.0,More than 1,A,Gold,389520
19965,Male,Rural,Bachelor,6.29,1,3,2574.0,More than 1,A,Platinum,110628
82284,Female,Rural,High School,8.98,1,3,0.0,1,A,Platinum,43656
59631,Female,Urban,Others,60.21,0,4,2518.0,1,A,Gold,139140
78616,Male,Rural,High School,,1,2,6817.0,1,A,Platinum,54096
53881,Male,Urban,High School,9.15,0,3,6541.0,1,A,Gold,32208
22361,Female,Urban,Others,6.78,0,6,3683.0,More than 1,B,Platinum,65544
8937,Female,Rural,Bachelor,6.81,1,3,0.0,More than 1,A,Platinum,136488
39033,Male,Rural,High School,82.22,0,6,2874.0,More than 1,A,Platinum,251868
59503,Female,Rural,Bachelor,53.51,1,5,,More than 1,A,Platinum,70080
17368,Male,Rural,Bachelor,9.35,0,4,3092.0,1,A,Gold,60912
45116,Male,Urban,High School,6.5,1,8,12169.0,More than 1,A,Platinum,62796
76864,Male,,High School,6.87,0,3,2453.0,More than 1,,Platinum,46572
76938,Female,Urban,High School,0.99,0,6,5973.0,More than 1,A,Platinum,63468
26846,Male,Rural,High School,8.11,1,6,5378.0,More than 1,A,Platinum,57108
21663,Female,Urban,Bachelor,7.52,0,6,3462.0,1,A,Gold,31728
83765,Male,Urban,High School,5.35,0,4,8017.0,More than 1,A,Platinum,65568
19196,Female,Rural,Bachelor,3.65,1,4,0.0,More than 1,B,Platinum,97080
66044,Male,Urban,High School,8.35,0,7,3376.0,More than 1,A,Silver,97716
88680,Male,Urban,Bachelor,5.85,0,1,4990.0,1,A,Gold,59616
84634,Male,Urban,Bachelor,8.21,1,7,3271.0,More than 1,B,Silver,66684
73556,Female,Rural,High School,7.68,1,1,0.0,1,A,Gold,31776
68845,Female,Rural,Others,26.59,1,6,0.0,1,A,Platinum,34680
37463,Female,Urban,Bachelor,6.68,0,7,,More than 1,B,Silver,66300
31748,Male,Urban,High School,72.4,1,7,4121.0,1,B,Silver,95028
70157,Male,Urban,Bachelor,76.06,0,6,4396.0,More than 1,B,Platinum,33768
6115,Male,Urban,Bachelor,3.44,1,5,5273.0,More than 1,A,Gold,60432
68701,Male,Rural,Bachelor,2.0,1,7,2719.0,1,B,Platinum,66876
48227,Female,Urban,Bachelor,7.42,0,4,0.0,1,,Silver,70008
42431,Male,,High School,9.55,0,7,7449.0,1,A,Gold,105960
40328,Male,Urban,High School,9.43,0,2,6053.0,More than 1,B,Platinum,64176
56392,Female,Urban,Bachelor,1.4,1,5,7388.0,More than 1,C,Platinum,61788
50196,Male,Rural,High School,,1,8,2213.0,More than 1,A,Platinum,86808
35267,Female,Rural,Bachelor,8.73,1,8,0.0,More than 1,B,Silver,76344
65082,Male,Urban,Bachelor,4.42,1,5,6143.0,More than 1,B,Platinum,72372
16490,Male,Urban,Bachelor,8.98,0,8,0.0,More than 1,B,Platinum,200112
31538,Female,Urban,Bachelor,,1,5,2109.0,1,A,Gold,65196
60830,Female,Rural,Bachelor,59.78,0,5,2479.0,More than 1,A,Platinum,51876
70922,Male,Urban,Bachelor,7.98,1,7,6376.0,1,A,Gold,65976
56344,Male,Rural,High School,8.93,0,2,2818.0,More than 1,A,Silver,50616
15170,Male,Urban,Bachelor,6.36,0,3,4126.0,1,A,Platinum,63360
13701,Male,Urban,High School,9.36,0,3,4370.0,More than 1,A,Platinum,442464
16259,Female,Urban,High School,13.95,0,5,4097.0,More than 1,A,Platinum,62856
25703,Female,Rural,High School,3.61,0,8,3490.0,More than 1,B,Platinum,79356
52982,Male,Rural,Others,75.46,0,2,2893.0,1,,Silver,32364
21646,Male,Urban,High School,5.99,0,5,10693.0,More than 1,A,Gold,306336
68421,Female,,Bachelor,9.52,0,2,5132.0,More than 1,C,Platinum,108132
21917,Female,Urban,Bachelor,2.71,1,4,7179.0,More than 1,B,Platinum,118320
29828,Male,Urban,High School,5.12,1,5,11005.0,More than 1,A,Platinum,113052
26854,Female,Urban,Bachelor,4.7,1,4,0.0,More than 1,B,Silver,97728
79774,Female,Urban,High School,9.27,0,1,6966.0,1,A,Gold,31416
19044,Female,Urban,High School,3.92,1,5,6134.0,1,A,Platinum,65868
16482,Male,Rural,High School,76.34,0,4,3749.0,1,A,Platinum,58476
3002,Female,,Bachelor,2.56,1,4,3851.0,More than 1,A,Silver,70188
42527,Female,,High School,3.15,1,7,4725.0,More than 1,A,Platinum,125760
52912,Male,Urban,High School,7.79,1,6,2376.0,More than 1,A,Platinum,63984
76878,Male,Rural,High School,5.28,1,8,0.0,1,C,Platinum,35160
6917,Male,Urban,High School,0.96,1,2,6291.0,More than 1,A,Silver,56100
77484,Male,Urban,High School,7.72,1,7,5955.0,More than 1,A,Platinum,65136
21364,Female,Urban,Bachelor,,0,4,,More than 1,C,Platinum,186108
44798,Female,Urban,High School,4.69,0,5,7828.0,More than 1,A,Silver,97920
81373,Male,Rural,High School,6.41,0,5,0.0,1,A,Platinum,33084
25115,Male,Rural,High School,6.81,1,8,4297.0,More than 1,A,Gold,53940
49557,Female,Urban,High School,9.18,1,7,2016.0,More than 1,A,Platinum,46620
72427,Female,Rural,High School,51.92,1,2,2536.0,1,B,Platinum,32448
65835,Male,Urban,Bachelor,8.59,0,6,6914.0,More than 1,C,Platinum,112644
14418,Male,Urban,High School,2.46,1,6,5927.0,1,A,Silver,103092
42217,Male,Rural,High School,14.65,0,7,,More than 1,A,Platinum,96084
80529,Male,,High School,5.89,1,6,4895.0,1,A,Gold,32748
83660,Female,Urban,Others,7.37,1,6,0.0,1,A,Platinum,51024
38738,Male,,High School,1.57,1,3,14061.0,More than 1,A,Silver,57240
13933,Male,Rural,Bachelor,6.55,1,1,0.0,1,B,Platinum,61296
13192,Female,Rural,Bachelor,,1,5,0.0,More than 1,B,Silver,209604
66303,Female,Urban,Bachelor,6.31,0,4,0.0,More than 1,B,Platinum,66252
11201,Female,Urban,High School,5.52,1,3,4268.0,More than 1,A,Platinum,274908
9467,Female,Urban,Bachelor,2.09,1,5,,1,B,Platinum,63900
75203,Female,Rural,High School,5.1,1,3,,More than 1,A,Platinum,101940
60828,Female,Urban,Bachelor,9.22,1,6,2619.0,More than 1,A,Silver,104520
37456,Male,Urban,High School,2.22,1,8,3819.0,More than 1,A,Platinum,111384
47326,Male,Rural,Bachelor,4.05,1,7,0.0,1,A,Platinum,32316
81353,Female,Urban,High School,3.52,1,6,4112.0,1,C,Silver,30156
6671,Male,Urban,High School,,1,3,5242.0,1,A,Platinum,31596
41554,Male,Rural,High School,9.86,1,4,0.0,1,C,Platinum,45180
87833,Female,Rural,High School,80.12,0,2,0.0,1,B,Gold,60288
34484,Female,Urban,High School,,0,2,9791.0,More than 1,A,Platinum,60768
30883,Female,Urban,Bachelor,8.81,1,7,5556.0,More than 1,C,Platinum,67944
47749,Female,Rural,Bachelor,4.17,1,5,0.0,More than 1,B,Silver,71460
64404,Female,Urban,Bachelor,2.51,0,6,8667.0,More than 1,A,Silver,114648
79176,Male,Urban,High School,2.99,0,1,6462.0,More than 1,A,Platinum,63372
55704,Female,Urban,Bachelor,4.56,0,6,5698.0,More than 1,A,Platinum,533268
82285,Male,Urban,Bachelor,8.13,1,6,4358.0,More than 1,A,Gold,106836
68648,Female,Rural,Bachelor,9.45,0,0,0.0,More than 1,B,Platinum,97428
18394,Male,Rural,Bachelor,,1,0,2074.0,More than 1,B,Platinum,65196
50816,Male,Urban,High School,9.26,1,3,8128.0,More than 1,A,Platinum,88692
7014,Female,Urban,High School,8.14,1,1,2948.0,1,A,Silver,64236
81359,Female,Urban,Bachelor,8.32,1,0,4933.0,More than 1,A,Silver,92508
70057,Male,,Others,8.08,0,8,4487.0,1,A,Platinum,65352
74430,Male,Urban,High School,7.42,1,7,3569.0,More than 1,A,Gold,56808
39633,Female,Urban,Bachelor,9.16,0,5,6823.0,More than 1,A,Platinum,330972
55106,Male,Urban,High School,6.74,1,4,4164.0,1,A,Gold,55008
77721,Male,Rural,Bachelor,8.08,0,2,5978.0,More than 1,A,Platinum,105648
17341,Male,Urban,High School,6.46,0,4,8041.0,More than 1,C,Platinum,585360
52361,Female,Urban,High School,42.64,1,4,6517.0,More than 1,B,Platinum,70104
58700,Male,Urban,High School,4.57,1,6,3977.0,More than 1,B,Platinum,66252
54446,Female,Rural,High School,39.3,1,4,0.0,More than 1,A,Platinum,62244
58952,Female,Urban,High School,2.49,0,7,5849.0,1,A,Silver,92076
57650,Male,Urban,Bachelor,7.06,1,0,6051.0,More than 1,A,Gold,101388
26275,Female,Rural,High School,8.12,1,7,0.0,More than 1,A,Gold,58236
4958,Male,Rural,Bachelor,26.98,1,4,3680.0,More than 1,A,Silver,94296
27119,Female,Urban,High School,9.24,1,2,6112.0,More than 1,A,Platinum,48516
36942,Male,Urban,Bachelor,5.55,1,2,4350.0,More than 1,A,Platinum,64032
43158,Male,Urban,Bachelor,6.85,1,5,0.0,More than 1,C,Gold,98748
10244,Male,Urban,High School,3.76,1,6,7133.0,More than 1,B,Platinum,165132
23057,Female,Urban,Others,5.54,1,2,2312.0,More than 1,A,Gold,62160
14474,Female,Rural,Bachelor,4.37,1,8,4201.0,More than 1,A,Gold,139260
26596,Male,Urban,High School,6.58,1,2,7793.0,More than 1,A,Platinum,188964
13103,Female,Rural,Bachelor,7.96,1,6,5623.0,More than 1,A,Platinum,83964
1510,Male,,High School,2.88,1,0,5183.0,More than 1,A,Platinum,67584
6698,Female,Urban,High School,73.2,0,5,4381.0,More than 1,A,Platinum,118812
33392,Male,Rural,High School,,0,7,3169.0,1,B,Platinum,64848
